from_vertex_id;to_vertex_id;weights;geom
9772;20891;0.010805;LINESTRING(37.697122 55.733713,37.697067 55.733724,37.697113 55.733784)
18976;18974;0.015683;LINESTRING(37.587190 55.750929,37.587245 55.750822,37.587259 55.750793)
2671;2672;0.017189;LINESTRING(37.605346 55.748376,37.605352 55.748382,37.605488 55.748508)
24953;24951;0.004929;LINESTRING(37.654347 55.754371,37.654342 55.754368,37.654289 55.754341)
5820;5818;0.012504;LINESTRING(37.675004 55.768353,37.674987 55.768283,37.674977 55.768241)
19929;19930;0.009251;LINESTRING(37.628095 55.737198,37.628097 55.737217,37.628104 55.737281)
20578;20580;0.034065;LINESTRING(37.691610 55.739121,37.691311 55.739224,37.691146 55.739281)
3726;3727;0.033400;LINESTRING(37.640842 55.734332,37.640928 55.734203,37.641025 55.734050)
21634;21635;0.012200;LINESTRING(37.658139 55.742610,37.658079 55.742593,37.657961 55.742564)
15542;15544;0.003161;LINESTRING(37.636578 55.752551,37.636583 55.752536,37.636584 55.752523)
7295;7293;0.049167;LINESTRING(37.605639 55.740858,37.605868 55.741235,37.605894 55.741276)
5598;5599;0.008243;LINESTRING(37.589302 55.753366,37.589360 55.753364,37.589432 55.753356)
5598;4999;0.007325;LINESTRING(37.589302 55.753366,37.589360 55.753364,37.589358 55.753331)
11103;11104;0.002866;LINESTRING(37.601062 55.753179,37.601051 55.753170,37.601028 55.753163)
3809;3810;0.036985;LINESTRING(37.629839 55.734743,37.629541 55.734662,37.629306 55.734601)
13581;13582;0.015308;LINESTRING(37.627414 55.748677,37.627541 55.748681,37.627659 55.748682)
24515;24518;0.014179;LINESTRING(37.643419 55.734714,37.643532 55.734791,37.643491 55.734775)
24515;16990;0.087892;LINESTRING(37.643419 55.734714,37.643532 55.734791,37.644313 55.735323)
3922;3923;0.017545;LINESTRING(37.618931 55.742175,37.618970 55.742129,37.619049 55.742032)
16213;16211;0.052806;LINESTRING(37.576791 55.740395,37.576912 55.740722,37.576976 55.740858)
25298;25299;0.003358;LINESTRING(37.650687 55.739384,37.650661 55.739382,37.650634 55.739385)
18273;18274;0.033847;LINESTRING(37.588478 55.763964,37.588560 55.764052,37.588745 55.764229)
4789;4791;0.038177;LINESTRING(37.625631 55.736546,37.625632 55.736579,37.625639 55.736890)
4789;6360;0.006685;LINESTRING(37.625631 55.736546,37.625632 55.736579,37.625583 55.736579)
11503;11501;0.031104;LINESTRING(37.669221 55.755387,37.669574 55.755546,37.669609 55.755562)
1331;1332;0.002167;LINESTRING(37.627288 55.762217,37.627271 55.762216,37.627255 55.762212)
10432;10433;0.040284;LINESTRING(37.596789 55.770613,37.596531 55.770506,37.596273 55.770396)
10432;91;0.022375;LINESTRING(37.596789 55.770613,37.596531 55.770506,37.596504 55.770520)
7707;7709;0.002792;LINESTRING(37.627011 55.740108,37.627029 55.740099,37.627040 55.740089)
21574;21576;0.027414;LINESTRING(37.660387 55.729108,37.660359 55.729155,37.660208 55.729333)
20989;20991;0.025410;LINESTRING(37.694860 55.735967,37.695098 55.735946,37.695261 55.735931)
4441;4439;0.044260;LINESTRING(37.586531 55.744012,37.586423 55.744000,37.585834 55.743945)
3431;3432;0.026261;LINESTRING(37.657426 55.745079,37.657073 55.745137,37.657023 55.745145)
1464;1465;0.011580;LINESTRING(37.633944 55.769945,37.633781 55.769953,37.633759 55.769954)
25146;6132;0.044316;LINESTRING(37.614900 55.739756,37.614885 55.739787,37.614614 55.740120)
25171;25173;0.003053;LINESTRING(37.621163 55.743964,37.621179 55.743940,37.621181 55.743938)
25551;25552;0.051914;LINESTRING(37.604511 55.745679,37.604177 55.745505,37.603905 55.745361)
21933;21935;0.003252;LINESTRING(37.680181 55.751581,37.680204 55.751581,37.680233 55.751580)
22281;8909;0.023491;LINESTRING(37.675456 55.729715,37.675612 55.729633,37.675501 55.729567)
22281;22284;0.073854;LINESTRING(37.675456 55.729715,37.675612 55.729633,37.676339 55.729275)
22093;22091;0.006347;LINESTRING(37.574147 55.765870,37.574141 55.765897,37.574139 55.765926)
68;13666;0.019700;LINESTRING(37.612382 55.747718,37.612236 55.747682,37.612114 55.747628)
14683;14685;0.030373;LINESTRING(37.599850 55.742163,37.599773 55.742088,37.599594 55.741931)
1086;1088;0.007011;LINESTRING(37.612394 55.773044,37.612402 55.773084,37.612403 55.773107)
2877;2878;0.017976;LINESTRING(37.601555 55.758489,37.601651 55.758537,37.601770 55.758597)
3415;3416;0.033527;LINESTRING(37.655986 55.743925,37.656304 55.744052,37.656422 55.744100)
20795;17130;0.006913;LINESTRING(37.656413 55.764121,37.656398 55.764138,37.656355 55.764174)
7894;7895;0.006052;LINESTRING(37.616659 55.729882,37.616630 55.729864,37.616591 55.729844)
15726;15727;0.017087;LINESTRING(37.606695 55.755352,37.606789 55.755469,37.606808 55.755492)
4332;4334;0.003775;LINESTRING(37.674255 55.757113,37.674241 55.757096,37.674221 55.757085)
4795;4797;0.021672;LINESTRING(37.625649 55.737277,37.625648 55.737296,37.625648 55.737472)
25427;25428;0.058537;LINESTRING(37.692011 55.768780,37.691861 55.769030,37.691679 55.769272)
10233;10231;0.015744;LINESTRING(37.674094 55.767152,37.674052 55.767181,37.673940 55.767265)
14722;7285;0.007987;LINESTRING(37.599965 55.742274,37.600004 55.742310,37.600047 55.742293)
14722;22029;0.027111;LINESTRING(37.599965 55.742274,37.600004 55.742310,37.600188 55.742483)
4801;4803;0.017018;LINESTRING(37.625646 55.738059,37.625645 55.738153,37.625646 55.738212)
25291;25289;0.004456;LINESTRING(37.651634 55.740433,37.651657 55.740446,37.651687 55.740459)
2372;2374;0.027256;LINESTRING(37.651796 55.738420,37.651612 55.738572,37.651542 55.738618)
16018;16016;0.046013;LINESTRING(37.582841 55.746829,37.583029 55.746879,37.583505 55.747007)
3866;24552;0.008504;LINESTRING(37.629280 55.732343,37.629358 55.732338,37.629356 55.732370)
3866;25109;0.023035;LINESTRING(37.629280 55.732343,37.629358 55.732338,37.629365 55.732175)
1267;1268;0.008890;LINESTRING(37.619962 55.764658,37.619962 55.764683,37.619975 55.764738)
1240;1241;0.002661;LINESTRING(37.622366 55.773585,37.622376 55.773575,37.622388 55.773565)
13232;13233;0.032842;LINESTRING(37.702499 55.778505,37.702547 55.778354,37.702563 55.778213)
16674;16675;0.021858;LINESTRING(37.639345 55.769531,37.639458 55.769498,37.639656 55.769441)
11680;11681;0.007396;LINESTRING(37.653675 55.741840,37.653627 55.741827,37.653575 55.741806)
6984;6985;0.010017;LINESTRING(37.602163 55.747529,37.602104 55.747449,37.602103 55.747446)
11548;11614;0.021620;LINESTRING(37.696254 55.736270,37.696226 55.736176,37.696183 55.736080)
11548;13431;0.017171;LINESTRING(37.696254 55.736270,37.696226 55.736176,37.696256 55.736119)
8787;8785;0.030857;LINESTRING(37.566398 55.767939,37.566129 55.767949,37.565906 55.767957)
11801;11802;0.006399;LINESTRING(37.597230 55.734208,37.597280 55.734199,37.597329 55.734197)
17756;17757;0.040117;LINESTRING(37.611418 55.773283,37.611748 55.773307,37.612055 55.773324)
7639;7640;0.012870;LINESTRING(37.623597 55.743987,37.623746 55.744012,37.623794 55.744019)
19243;19245;0.021502;LINESTRING(37.604678 55.771899,37.604728 55.771790,37.604761 55.771711)
1434;23926;0.011825;LINESTRING(37.637183 55.771906,37.637205 55.771948,37.637273 55.771997)
15932;15933;0.000865;LINESTRING(37.584789 55.737913,37.584794 55.737915,37.584797 55.737919)
13120;13118;0.013661;LINESTRING(37.627710 55.747718,37.627609 55.747739,37.627504 55.747757)
156;157;0.008120;LINESTRING(37.635960 55.731048,37.635853 55.731033,37.635834 55.731030)
22535;22536;0.020655;LINESTRING(37.632445 55.750274,37.632416 55.750222,37.632364 55.750094)
11578;11579;0.028506;LINESTRING(37.588483 55.734847,37.588529 55.734818,37.588784 55.734654)
9137;9135;0.008466;LINESTRING(37.584295 55.736685,37.584371 55.736722,37.584397 55.736735)
22978;22979;0.008103;LINESTRING(37.642440 55.750144,37.642507 55.750146,37.642569 55.750145)
16320;16321;0.022920;LINESTRING(37.591266 55.771997,37.591468 55.772103,37.591534 55.772137)
12645;12643;0.023263;LINESTRING(37.589099 55.757955,37.589355 55.757900,37.589447 55.757882)
17656;17657;0.053086;LINESTRING(37.618655 55.773689,37.618200 55.773675,37.617808 55.773661)
5017;5018;0.039943;LINESTRING(37.574299 55.762589,37.574284 55.762726,37.574263 55.762947)
23830;23831;0.053644;LINESTRING(37.590924 55.737011,37.590238 55.737277,37.590214 55.737278)
8849;8850;0.011418;LINESTRING(37.686576 55.763070,37.686560 55.763121,37.686528 55.763169)
25641;25643;0.051125;LINESTRING(37.605489 55.769910,37.605530 55.769800,37.605652 55.769460)
14785;2393;0.016061;LINESTRING(37.648278 55.745973,37.648197 55.746068,37.648133 55.746053)
14785;14787;0.028839;LINESTRING(37.648278 55.745973,37.648197 55.746068,37.648061 55.746202)
17141;17139;0.025783;LINESTRING(37.636143 55.736170,37.636297 55.735989,37.636322 55.735962)
16200;16202;0.019894;LINESTRING(37.577522 55.742033,37.577461 55.741904,37.577440 55.741860)
25370;25368;0.015913;LINESTRING(37.592785 55.733895,37.592589 55.733928,37.592539 55.733930)
347;348;0.010060;LINESTRING(37.645962 55.760669,37.645952 55.760728,37.645943 55.760758)
1260;1261;0.016785;LINESTRING(37.620036 55.763089,37.620028 55.763205,37.620026 55.763240)
9531;9533;0.030680;LINESTRING(37.571687 55.745076,37.572109 55.745083,37.572177 55.745083)
4161;4162;0.016816;LINESTRING(37.607914 55.730888,37.607999 55.730864,37.608155 55.730822)
11722;11723;0.013895;LINESTRING(37.618746 55.737717,37.618798 55.737637,37.618822 55.737600)
7330;7331;0.006014;LINESTRING(37.594229 55.741676,37.594219 55.741682,37.594159 55.741713)
471;472;0.012534;LINESTRING(37.632883 55.760630,37.632853 55.760639,37.632713 55.760690)
5454;5452;0.013508;LINESTRING(37.590235 55.750920,37.590242 55.750906,37.590295 55.750803)
5693;5691;0.037120;LINESTRING(37.661559 55.773244,37.661524 55.773102,37.661485 55.772913)
18494;18492;0.018495;LINESTRING(37.572225 55.739413,37.572076 55.739427,37.571938 55.739452)
24141;23291;0.034670;LINESTRING(37.601768 55.736727,37.601390 55.736556,37.601342 55.736584)
24141;24135;0.062104;LINESTRING(37.601768 55.736727,37.601390 55.736556,37.600996 55.736376)
20540;7545;0.004520;LINESTRING(37.617064 55.767973,37.617020 55.767981,37.617028 55.767995)
20540;20541;0.035282;LINESTRING(37.617064 55.767973,37.617020 55.767981,37.616520 55.768056)
8073;8071;0.084985;LINESTRING(37.688031 55.752595,37.688567 55.752977,37.688873 55.753195)
18175;18173;0.007052;LINESTRING(37.586592 55.759261,37.586528 55.759272,37.586483 55.759279)
12579;12580;0.007463;LINESTRING(37.670144 55.746874,37.670125 55.746911,37.670106 55.746937)
8743;8744;0.012893;LINESTRING(37.653066 55.772141,37.652902 55.772150,37.652861 55.772153)
16332;16334;0.030923;LINESTRING(37.586231 55.770698,37.586051 55.770599,37.585878 55.770504)
23802;23803;0.004096;LINESTRING(37.580109 55.771429,37.580123 55.771412,37.580120 55.771394)
13075;13076;0.011202;LINESTRING(37.632293 55.749590,37.632244 55.749595,37.632119 55.749613)
7884;7885;0.005151;LINESTRING(37.612411 55.730108,37.612435 55.730125,37.612466 55.730143)
12464;12462;0.009944;LINESTRING(37.616337 55.742670,37.616240 55.742629,37.616210 55.742617)
2222;2223;0.037816;LINESTRING(37.636176 55.754787,37.636210 55.754763,37.636545 55.754517)
19802;2381;0.047996;LINESTRING(37.650874 55.741262,37.650845 55.741294,37.650531 55.741648)
19802;24282;0.009432;LINESTRING(37.650874 55.741262,37.650845 55.741294,37.650926 55.741313)
25255;25256;0.001778;LINESTRING(37.655675 55.741292,37.655662 55.741295,37.655648 55.741295)
22006;24379;0.078764;LINESTRING(37.684648 55.762217,37.684546 55.761692,37.684499 55.761513)
22006;13990;0.064045;LINESTRING(37.684648 55.762217,37.684546 55.761692,37.684498 55.761652)
3995;3993;0.003761;LINESTRING(37.669586 55.766986,37.669593 55.766974,37.669606 55.766954)
22754;22752;0.024509;LINESTRING(37.579075 55.767447,37.579192 55.767600,37.579230 55.767649)
19063;19064;0.004927;LINESTRING(37.623899 55.749830,37.623872 55.749851,37.623859 55.749867)
10717;10715;0.004105;LINESTRING(37.577138 55.766011,37.577138 55.765992,37.577144 55.765975)
11038;6519;0.010551;LINESTRING(37.590942 55.761969,37.590877 55.761999,37.590931 55.762036)
11038;11040;0.010748;LINESTRING(37.590942 55.761969,37.590877 55.761999,37.590810 55.762031)
386;388;0.009100;LINESTRING(37.607428 55.776143,37.607390 55.776212,37.607385 55.776221)
4746;4744;0.002069;LINESTRING(37.625406 55.731948,37.625412 55.731940,37.625423 55.731932)
17873;17874;0.071231;LINESTRING(37.552650 55.731231,37.553091 55.731430,37.553538 55.731632)
4070;4071;0.032569;LINESTRING(37.670870 55.755096,37.671025 55.754987,37.671214 55.754876)
16302;16303;0.040808;LINESTRING(37.581131 55.736241,37.581502 55.736410,37.581637 55.736472)
11090;11091;0.003053;LINESTRING(37.597746 55.770046,37.597771 55.770056,37.597787 55.770061)
387;385;0.031141;LINESTRING(37.607428 55.776143,37.607465 55.776073,37.607567 55.775874)
14102;14103;0.037385;LINESTRING(37.567753 55.750700,37.568250 55.750837,37.568290 55.750847)
21300;21302;0.015312;LINESTRING(37.637286 55.767192,37.637234 55.767088,37.637219 55.767059)
8611;8609;0.019170;LINESTRING(37.611835 55.736939,37.611878 55.736920,37.612095 55.736848)
8397;8395;0.019048;LINESTRING(37.684484 55.743432,37.684377 55.743310,37.684355 55.743277)
10764;10766;0.018124;LINESTRING(37.663730 55.771705,37.663688 55.771590,37.663671 55.771545)
17281;17282;0.021013;LINESTRING(37.612290 55.729680,37.612296 55.729776,37.612302 55.729869)
23374;14833;0.049150;LINESTRING(37.569329 55.745055,37.569490 55.745053,37.570114 55.745059)
7782;7780;0.013785;LINESTRING(37.628528 55.744162,37.628563 55.744070,37.628574 55.744041)
5077;5078;0.008302;LINESTRING(37.610815 55.748677,37.610769 55.748704,37.610716 55.748726)
17928;17926;0.017833;LINESTRING(37.582037 55.750354,37.582102 55.750353,37.582321 55.750346)
461;6732;0.007766;LINESTRING(37.638580 55.762236,37.638632 55.762219,37.638610 55.762185)
461;14425;0.007422;LINESTRING(37.638580 55.762236,37.638632 55.762219,37.638682 55.762202)
24118;24119;0.006632;LINESTRING(37.601223 55.769065,37.601193 55.769051,37.601143 55.769027)
3453;3454;0.055062;LINESTRING(37.657266 55.745655,37.657009 55.745216,37.656991 55.745185)
16140;16142;0.024924;LINESTRING(37.650421 55.773267,37.650257 55.773217,37.650072 55.773160)
4694;4695;0.033332;LINESTRING(37.654388 55.749464,37.654633 55.749496,37.654908 55.749528)
13404;13406;0.011096;LINESTRING(37.661858 55.750994,37.661872 55.750950,37.661896 55.750897)
21746;21744;0.036423;LINESTRING(37.670804 55.771337,37.670256 55.771401,37.670234 55.771403)
18384;4674;0.036149;LINESTRING(37.655697 55.749751,37.655696 55.749733,37.655655 55.749427)
18384;4704;0.004717;LINESTRING(37.655697 55.749751,37.655696 55.749733,37.655667 55.749715)
7662;7660;0.031770;LINESTRING(37.624578 55.733154,37.624719 55.733145,37.625082 55.733122)
16967;16968;0.012569;LINESTRING(37.641449 55.747500,37.641457 55.747508,37.641548 55.747598)
239;240;0.015912;LINESTRING(37.633543 55.757710,37.633645 55.757621,37.633677 55.757589)
397;398;0.023442;LINESTRING(37.597987 55.770176,37.598058 55.770209,37.598278 55.770309)
21661;21659;0.009196;LINESTRING(37.569205 55.769419,37.569234 55.769417,37.569351 55.769410)
10964;10965;0.004364;LINESTRING(37.657477 55.754884,37.657449 55.754894,37.657424 55.754909)
18758;18756;0.012676;LINESTRING(37.585595 55.751214,37.585427 55.751175,37.585408 55.751170)
4645;4643;0.045591;LINESTRING(37.600473 55.753240,37.600473 55.753259,37.600448 55.753650)
13253;13255;0.089305;LINESTRING(37.686524 55.770750,37.686913 55.770730,37.687945 55.770672)
8333;8331;0.039465;LINESTRING(37.681705 55.741994,37.682026 55.741902,37.682266 55.741832)
12657;13001;0.008422;LINESTRING(37.655202 55.747115,37.655202 55.747077,37.655196 55.747040)
12657;19844;0.008835;LINESTRING(37.655202 55.747115,37.655202 55.747077,37.655129 55.747081)
9593;9595;0.038342;LINESTRING(37.661050 55.762911,37.661293 55.762834,37.661589 55.762746)
15236;15237;0.028855;LINESTRING(37.572339 55.749854,37.572437 55.749684,37.572481 55.749607)
10137;10139;0.032660;LINESTRING(37.691109 55.756037,37.690755 55.756186,37.690691 55.756213)
12252;20053;0.017397;LINESTRING(37.581457 55.769728,37.581548 55.769720,37.581647 55.769808)
12252;14537;0.013681;LINESTRING(37.581457 55.769728,37.581548 55.769720,37.581481 55.769659)
12252;17450;0.011226;LINESTRING(37.581457 55.769728,37.581548 55.769720,37.581634 55.769713)
15809;15846;0.008051;LINESTRING(37.606802 55.760544,37.606786 55.760531,37.606730 55.760485)
8632;8630;0.051690;LINESTRING(37.610950 55.744980,37.610596 55.744707,37.610466 55.744603)
9407;9408;0.011918;LINESTRING(37.568647 55.745419,37.568673 55.745472,37.568700 55.745522)
22145;22146;0.005567;LINESTRING(37.625287 55.750362,37.625286 55.750380,37.625284 55.750412)
17547;17549;0.012547;LINESTRING(37.574733 55.767755,37.574737 55.767674,37.574739 55.767642)
12342;12343;0.004687;LINESTRING(37.624330 55.735065,37.624330 55.735049,37.624330 55.735023)
22951;4669;0.084483;LINESTRING(37.686562 55.761812,37.686314 55.761902,37.685428 55.762225)
1024;1025;0.020233;LINESTRING(37.650185 55.739438,37.650043 55.739344,37.649978 55.739299)
11010;11011;0.016845;LINESTRING(37.596652 55.760287,37.596696 55.760188,37.596720 55.760141)
24299;24297;0.009490;LINESTRING(37.610230 55.748296,37.610238 55.748250,37.610249 55.748212)
11564;11565;0.025834;LINESTRING(37.585748 55.736581,37.585810 55.736542,37.586022 55.736407)
17751;11136;0.057280;LINESTRING(37.609672 55.773284,37.608952 55.773216,37.608769 55.773199)
2174;2175;0.010332;LINESTRING(37.650150 55.763115,37.650167 55.763122,37.650280 55.763172)
21352;21366;0.002381;LINESTRING(37.676365 55.736885,37.676346 55.736870,37.676348 55.736868)
16751;16752;0.007256;LINESTRING(37.633699 55.771253,37.633602 55.771264,37.633585 55.771264)
21465;21466;0.004836;LINESTRING(37.616281 55.770753,37.616330 55.770758,37.616354 55.770765)
1829;1827;0.036887;LINESTRING(37.588675 55.745120,37.588726 55.745115,37.589259 55.745075)
6944;6945;0.025403;LINESTRING(37.602646 55.769422,37.602551 55.769589,37.602513 55.769638)
12523;12525;0.005671;LINESTRING(37.578766 55.760761,37.578740 55.760737,37.578722 55.760717)
5657;5659;0.014063;LINESTRING(37.654857 55.772001,37.654993 55.772010,37.655080 55.772016)
11494;11431;0.024007;LINESTRING(37.668304 55.745332,37.668202 55.745329,37.668184 55.745488)
11494;11432;0.017479;LINESTRING(37.668304 55.745332,37.668202 55.745329,37.668222 55.745230)
12484;12475;0.007996;LINESTRING(37.678863 55.771221,37.678853 55.771261,37.678845 55.771292)
12484;22830;0.005182;LINESTRING(37.678863 55.771221,37.678853 55.771261,37.678864 55.771262)
7423;5153;0.032347;LINESTRING(37.597370 55.747383,37.597367 55.747411,37.596919 55.747486)
7423;7431;0.007174;LINESTRING(37.597370 55.747383,37.597367 55.747411,37.597364 55.747448)
12320;12321;0.008152;LINESTRING(37.627480 55.744680,37.627459 55.744712,37.627436 55.744749)
14027;14025;0.030404;LINESTRING(37.578330 55.763883,37.578336 55.764043,37.578342 55.764156)
2321;10688;0.033697;LINESTRING(37.660912 55.731927,37.661364 55.732006,37.661386 55.731972)
2321;2322;0.034938;LINESTRING(37.660912 55.731927,37.661364 55.732006,37.661445 55.732020)
15223;15224;0.016107;LINESTRING(37.567356 55.750994,37.567261 55.750891,37.567237 55.750866)
8417;8415;0.070032;LINESTRING(37.689506 55.742089,37.689292 55.741851,37.689001 55.741528)
2444;2445;0.050594;LINESTRING(37.675760 55.730784,37.676272 55.730513,37.676348 55.730472)
20270;20271;0.006917;LINESTRING(37.595323 55.737143,37.595373 55.737141,37.595434 55.737137)
8802;8804;0.008176;LINESTRING(37.572332 55.767724,37.572397 55.767721,37.572462 55.767719)
8802;23662;0.008743;LINESTRING(37.572332 55.767724,37.572397 55.767721,37.572400 55.767763)
8802;23663;0.008101;LINESTRING(37.572332 55.767724,37.572397 55.767721,37.572393 55.767685)
10868;10869;0.001859;LINESTRING(37.618314 55.773516,37.618320 55.773523,37.618322 55.773532)
10710;10712;0.014842;LINESTRING(37.577241 55.765816,37.577167 55.765925,37.577158 55.765941)
17996;17994;0.035370;LINESTRING(37.577455 55.746510,37.577501 55.746475,37.577989 55.746473)
5277;5275;0.035898;LINESTRING(37.589025 55.742610,37.589354 55.742771,37.589458 55.742821)
15124;15125;0.014277;LINESTRING(37.654583 55.741995,37.654503 55.742061,37.654452 55.742099)
5740;5742;0.032049;LINESTRING(37.673623 55.767962,37.674075 55.768047,37.674108 55.768055)
20463;20465;0.073158;LINESTRING(37.677312 55.763358,37.676954 55.763396,37.676163 55.763480)
16072;16074;0.022301;LINESTRING(37.594090 55.771941,37.593955 55.772019,37.593841 55.772084)
15094;15095;0.036316;LINESTRING(37.566743 55.762356,37.566375 55.762417,37.566186 55.762448)
2981;2982;0.010255;LINESTRING(37.603990 55.754170,37.603917 55.754161,37.603832 55.754145)
13019;13017;0.020708;LINESTRING(37.660334 55.748377,37.660231 55.748289,37.660165 55.748217)
13422;13420;0.034446;LINESTRING(37.599516 55.743975,37.599108 55.743838,37.599045 55.743815)
20583;20581;0.024745;LINESTRING(37.690809 55.739397,37.690981 55.739338,37.691146 55.739281)
10401;10399;0.027008;LINESTRING(37.663269 55.751620,37.663215 55.751683,37.663083 55.751839)
17559;17560;0.007951;LINESTRING(37.579230 55.772865,37.579165 55.772836,37.579134 55.772818)
8599;8618;0.007962;LINESTRING(37.612442 55.738385,37.612470 55.738408,37.612524 55.738439)
10880;10881;0.035512;LINESTRING(37.671777 55.739871,37.671793 55.739808,37.671858 55.739555)
12943;12944;0.039030;LINESTRING(37.646069 55.748405,37.646297 55.748370,37.646669 55.748309)
23403;14149;0.024066;LINESTRING(37.654564 55.772351,37.654593 55.772289,37.654657 55.772141)
23403;10828;0.016275;LINESTRING(37.654564 55.772351,37.654593 55.772289,37.654450 55.772272)
21917;21919;0.006585;LINESTRING(37.684812 55.751740,37.684865 55.751737,37.684916 55.751734)
19120;19121;0.012469;LINESTRING(37.683519 55.759187,37.683461 55.759228,37.683429 55.759285)
22848;17998;0.047882;LINESTRING(37.570636 55.745656,37.570764 55.745680,37.571393 55.745694)
2707;2705;0.045997;LINESTRING(37.605216 55.746770,37.605726 55.746576,37.605823 55.746537)
16454;16452;0.051473;LINESTRING(37.648295 55.769554,37.648494 55.769803,37.648632 55.769977)
24156;24157;0.023305;LINESTRING(37.626527 55.760035,37.626496 55.760007,37.626361 55.759847)
3872;3873;0.017406;LINESTRING(37.628758 55.735612,37.628811 55.735629,37.628999 55.735690)
10817;10818;0.023184;LINESTRING(37.675181 55.736613,37.675027 55.736586,37.674835 55.736541)
20428;20429;0.007007;LINESTRING(37.653885 55.742131,37.653877 55.742121,37.653836 55.742075)
3771;3772;0.027148;LINESTRING(37.632253 55.742365,37.632406 55.742374,37.632685 55.742389)
21875;21876;0.036876;LINESTRING(37.642159 55.758879,37.642561 55.758946,37.642724 55.758974)
21955;21956;0.052314;LINESTRING(37.625915 55.766433,37.626703 55.766390,37.626747 55.766387)
7532;7534;0.020796;LINESTRING(37.617427 55.768667,37.617335 55.768512,37.617321 55.768489)
11029;6498;0.010303;LINESTRING(37.591992 55.761466,37.592047 55.761439,37.592114 55.761404)
11029;6538;0.009073;LINESTRING(37.591992 55.761466,37.592047 55.761439,37.592103 55.761465)
22240;19337;0.014540;LINESTRING(37.661012 55.735005,37.660849 55.734944,37.660813 55.734942)
9838;9839;0.008004;LINESTRING(37.595344 55.737917,37.595356 55.737953,37.595364 55.737989)
1882;15566;0.029035;LINESTRING(37.612130 55.763939,37.612118 55.763951,37.611896 55.764165)
18991;18993;0.003000;LINESTRING(37.592816 55.751309,37.592834 55.751319,37.592847 55.751329)
11359;6048;0.025101;LINESTRING(37.658321 55.731779,37.658438 55.731601,37.658459 55.731567)
23976;23977;0.009708;LINESTRING(37.624538 55.752282,37.624461 55.752272,37.624389 55.752258)
22458;22459;0.066156;LINESTRING(37.612951 55.734053,37.613101 55.734440,37.613184 55.734633)
20394;20395;0.014452;LINESTRING(37.636732 55.730678,37.636726 55.730740,37.636751 55.730806)
17355;17353;0.017027;LINESTRING(37.647506 55.742998,37.647450 55.742958,37.647280 55.742922)
7453;7454;0.016906;LINESTRING(37.596480 55.753516,37.596411 55.753483,37.596274 55.753418)
3970;3972;0.007835;LINESTRING(37.676929 55.766952,37.677005 55.766964,37.677051 55.766964)
3970;8111;0.007796;LINESTRING(37.676929 55.766952,37.677005 55.766964,37.677004 55.766990)
7791;7793;0.003649;LINESTRING(37.628405 55.744358,37.628384 55.744366,37.628351 55.744366)
8281;8279;0.023967;LINESTRING(37.682240 55.744810,37.682327 55.744745,37.682473 55.744639)
10130;10131;0.003920;LINESTRING(37.601873 55.744665,37.601857 55.744661,37.601814 55.744653)
16562;16560;0.034605;LINESTRING(37.571208 55.762311,37.571249 55.762409,37.571322 55.762616)
5818;5747;0.015297;LINESTRING(37.674977 55.768241,37.674967 55.768200,37.674802 55.768177)
5818;5748;0.014352;LINESTRING(37.674977 55.768241,37.674967 55.768200,37.675119 55.768219)
2603;2601;0.024101;LINESTRING(37.610312 55.748097,37.610284 55.748066,37.610110 55.747913)
17596;17598;0.022919;LINESTRING(37.573739 55.772836,37.573965 55.772918,37.574053 55.772942)
16743;10068;0.012176;LINESTRING(37.645902 55.772722,37.646008 55.772686,37.646069 55.772665)
9098;9093;0.031848;LINESTRING(37.587455 55.731642,37.587434 55.731660,37.587788 55.731835)
22695;22697;0.020515;LINESTRING(37.578593 55.759595,37.578593 55.759498,37.578593 55.759411)
24138;12209;0.096652;LINESTRING(37.603326 55.737452,37.604438 55.737974,37.604511 55.738009)
22316;22317;0.047894;LINESTRING(37.655848 55.751938,37.655837 55.751785,37.655827 55.751507)
16374;16376;0.060222;LINESTRING(37.577480 55.730821,37.578205 55.731095,37.578279 55.731123)
417;415;0.013118;LINESTRING(37.632463 55.765786,37.632458 55.765854,37.632461 55.765904)
18655;18653;0.003807;LINESTRING(37.632677 55.729706,37.632657 55.729703,37.632618 55.729697)
1204;1202;0.013775;LINESTRING(37.643979 55.771858,37.644014 55.771834,37.643915 55.771760)
8008;8010;0.026433;LINESTRING(37.651778 55.742611,37.651461 55.742541,37.651385 55.742524)
21499;21501;0.039316;LINESTRING(37.644364 55.729944,37.644099 55.730012,37.643792 55.730090)
1582;1584;0.012026;LINESTRING(37.666064 55.765067,37.666216 55.765068,37.666257 55.765069)
8443;8441;0.011003;LINESTRING(37.687013 55.744741,37.687051 55.744712,37.687118 55.744662)
10204;10206;0.019916;LINESTRING(37.671760 55.768827,37.671852 55.768768,37.671968 55.768691)
16258;16259;0.013921;LINESTRING(37.669569 55.747017,37.669398 55.746997,37.669350 55.746994)
10709;10707;0.001336;LINESTRING(37.577318 55.765702,37.577321 55.765697,37.577324 55.765691)
3452;3453;0.062839;LINESTRING(37.657578 55.746192,37.657522 55.746095,37.657266 55.745655)
3730;17695;0.017594;LINESTRING(37.641441 55.733408,37.641462 55.733345,37.641341 55.733280)
7121;7119;0.036719;LINESTRING(37.667190 55.742455,37.667478 55.742627,37.667603 55.742689)
